gene_id	term
MSTRG.19968	K26144
MSTRG.19970	K15101
MSTRG.19974	K13100
MSTRG.19975	K20217
MSTRG.19992	K28779
MSTRG.19993	K28779
MSTRG.200	K16196
MSTRG.20006	K04679
MSTRG.20007	K14191
MSTRG.20007	K02528
MSTRG.20032	K01689
MSTRG.20036	K03018
MSTRG.20042	K11968
MSTRG.20072	K11807
MSTRG.20074	K11887
MSTRG.20075	K12605
MSTRG.20076	K09528
MSTRG.20078	K12398
MSTRG.20084	K05730
MSTRG.20087	K17412
MSTRG.20097	K08745
MSTRG.20106	K07001
MSTRG.20115	K24743
MSTRG.20116	K03115
MSTRG.2012	K20191
MSTRG.20135	K15180
MSTRG.20136	K28102
MSTRG.20139	K17879
MSTRG.20151	K04703
MSTRG.20162	K24629
MSTRG.20163	K25424
MSTRG.20166	K04372
MSTRG.20170	K01135
MSTRG.20180	K13761
MSTRG.20188	K07521
MSTRG.2020	K00753
MSTRG.20203	K23292
MSTRG.20204	K23292
MSTRG.20207	K22388
MSTRG.20209	K18660
MSTRG.20223	K21847
MSTRG.20224	K20182
MSTRG.20227	K09666
MSTRG.20234	K01197
MSTRG.2024	K23402
MSTRG.20246	K05770
MSTRG.20247	K06275
MSTRG.2025	K03165
MSTRG.20252	K00852
MSTRG.20254	K21124
MSTRG.20260	K22565
MSTRG.2027	K03026
MSTRG.20271	K09228
MSTRG.20275	K09228
MSTRG.20276	K09228
MSTRG.20282	K24808
MSTRG.2029	K08960
MSTRG.2029	K14758
MSTRG.20290	K20307
MSTRG.20291	K20307
MSTRG.20302	K14765
MSTRG.20308	K06669
MSTRG.20310	K06669
MSTRG.20321	K01771
MSTRG.20327	K28435
MSTRG.20331	K02602
MSTRG.20333	K10660
MSTRG.20335	K10660
MSTRG.2034	K13095
MSTRG.20350	K03768
MSTRG.20352	K09206
MSTRG.20359	K22758
MSTRG.20361	K09228
MSTRG.20363	K09228
MSTRG.20364	K09228
MSTRG.20366	K14777
MSTRG.20368	K23600
MSTRG.20369	K02311
MSTRG.20370	K13148
MSTRG.20389	K09228
MSTRG.20391	K09228
MSTRG.20392	K09228
MSTRG.20393	K09228
MSTRG.20408	K25772
MSTRG.2041	K05765
MSTRG.20410	K17964
MSTRG.20413	K17964
MSTRG.20414	K18184
MSTRG.20418	K03671
MSTRG.20419	K16543
MSTRG.20420	K12875
MSTRG.20425	K13152
MSTRG.20446	K07152
MSTRG.20449	K07152
MSTRG.20452	K13356
MSTRG.20459	K16812
MSTRG.20461	K12373
MSTRG.20472	K00135
MSTRG.20494	K12189
MSTRG.20503	K01077
MSTRG.20505	K01077
MSTRG.20528	K20095
MSTRG.20530	K11422
MSTRG.20537	K00729
MSTRG.20544	K15348
MSTRG.20548	K15348
MSTRG.20555	K20285
MSTRG.20557	K09256
MSTRG.20559	K07767
MSTRG.2057	K24135
MSTRG.20573	K02908
MSTRG.20576	K13974
MSTRG.20580	K03352
MSTRG.20583	K00799
MSTRG.20584	K00799
MSTRG.20586	K18575
MSTRG.20595	K14799
MSTRG.20596	K12822
MSTRG.20602	K14399
MSTRG.20622	K07963
MSTRG.20628	K16576
MSTRG.20631	K00573
MSTRG.20640	K23041
MSTRG.20644	K08175
MSTRG.20646	K21310
MSTRG.20652	K26084
MSTRG.20654	K17929
MSTRG.2066	K18849
MSTRG.20685	K11971
MSTRG.20687	K25361
MSTRG.20688	K23697
MSTRG.2069	K18849
MSTRG.20691	K15193
MSTRG.20692	K10610
MSTRG.20693	K10610
MSTRG.20707	K22290
MSTRG.20717	K11492
MSTRG.20718	K16578
MSTRG.20719	K16578
MSTRG.20720	K16578
MSTRG.20721	K17430
MSTRG.20728	K01283
MSTRG.20731	K08791
MSTRG.20736	K01202
MSTRG.20739	K00760
MSTRG.20742	K24635
MSTRG.20749	K22369
MSTRG.20752	K25750
MSTRG.20753	K15273
MSTRG.20763	K05812
MSTRG.20766	K23935
MSTRG.20777	K15687
MSTRG.20786	K00615
MSTRG.20789	K17886
MSTRG.20808	K14558
MSTRG.20809	K19478
MSTRG.20810	K14558
MSTRG.20811	K02155
MSTRG.20821	K23313
MSTRG.20829	K14553
MSTRG.20832	K13985
MSTRG.20834	K13985
MSTRG.2085	K20042
MSTRG.20858	K05853
MSTRG.20862	K00710
MSTRG.20868	K10608
MSTRG.20870	K10608
MSTRG.20888	K01142
MSTRG.20889	K17817
MSTRG.20899	K01082
MSTRG.20900	K08876
MSTRG.20905	K23344
MSTRG.20906	K23344
MSTRG.20907	K24935
MSTRG.2091	K01816
MSTRG.20917	K07375
MSTRG.20919	K03105
MSTRG.2092	K19679
MSTRG.20922	K14314
MSTRG.20927	K07748
MSTRG.20928	K19348
MSTRG.20945	K10089
MSTRG.20963	K25631
MSTRG.20964	K25631
MSTRG.20965	K00784
MSTRG.20971	K00693
MSTRG.20971	K13814
MSTRG.20977	K08701
MSTRG.20991	K06874
MSTRG.20995	K06874
MSTRG.20999	K14789
MSTRG.21	K19375
MSTRG.21028	K04728
MSTRG.21037	K02863
MSTRG.21046	K09506
MSTRG.21050	K03348
MSTRG.21052	K03348
MSTRG.21053	K03348
MSTRG.21055	K10752
MSTRG.21056	K10752
MSTRG.21059	K08417
MSTRG.21063	K02981
MSTRG.21065	K10773
MSTRG.21068	K20176
MSTRG.21075	K02890
MSTRG.21076	K28788
MSTRG.21077	K28788
MSTRG.21087	K23338
MSTRG.21093	K09377
MSTRG.21099	K26420
MSTRG.21111	K22824
MSTRG.21133	K14832
MSTRG.2115	K16544
MSTRG.21150	K05012
MSTRG.2116	K16544
MSTRG.21163	K25206
MSTRG.21164	K08360
MSTRG.2118	K15627
MSTRG.21180	K07126
MSTRG.21186	K01195
MSTRG.21196	K13089
MSTRG.21197	K20819
MSTRG.21211	K15434
MSTRG.21212	K03031
MSTRG.21213	K14715
MSTRG.21214	K28423
MSTRG.21220	K11501
MSTRG.21222	K11501
MSTRG.2123	K22262
MSTRG.2124	K04348
MSTRG.21247	K15042
MSTRG.21249	K14776
MSTRG.21256	K16537
MSTRG.21258	K23679
MSTRG.2126	K04374
MSTRG.21264	K15273
MSTRG.21268	K12896
MSTRG.21270	K26273
MSTRG.21274	K11428
MSTRG.21292	K04507
MSTRG.21294	K18585
MSTRG.21308	K01597
MSTRG.21315	K10632
MSTRG.21320	K22381
MSTRG.21326	K14165
MSTRG.21329	K18809
MSTRG.21343	K13509
MSTRG.21343	K00655
MSTRG.21362	K19572
MSTRG.21364	K03456
MSTRG.21369	K07126
MSTRG.21370	K07126
MSTRG.21373	K10756
MSTRG.21375	K07377
MSTRG.21376	K07377
MSTRG.21380	K01409
MSTRG.21381	K16759
MSTRG.21394	K28429
MSTRG.21396	K03426
MSTRG.21397	K03426
MSTRG.21398	K23222
MSTRG.21399	K18592
MSTRG.21402	K27289
MSTRG.21405	K11824
MSTRG.21406	K11824
MSTRG.21414	K00111
MSTRG.21428	K01672
MSTRG.21432	K10369
MSTRG.21443	K17301
MSTRG.21453	K11984
MSTRG.21454	K11984
MSTRG.21460	K07555
MSTRG.21462	K12184
MSTRG.21469	K21797
MSTRG.2147	K19372
MSTRG.21484	K14310
MSTRG.21486	K02739
MSTRG.21491	K07944
MSTRG.21518	K13122
MSTRG.21519	K16609
MSTRG.21537	K24348
MSTRG.21540	K13140
MSTRG.21563	K03951
MSTRG.21571	K06172
MSTRG.21575	K09592
MSTRG.21586	K21767
MSTRG.21587	K21767
MSTRG.21588	K21767
MSTRG.2159	K06972
MSTRG.21591	K07375
MSTRG.21603	K07497
MSTRG.21606	K17573
MSTRG.21607	K17573
MSTRG.21608	K17573
MSTRG.21613	K16472
MSTRG.21615	K02926
MSTRG.21616	K28400
MSTRG.21637	K17551
MSTRG.21638	K18752
MSTRG.21646	K14297
MSTRG.21648	K21594
MSTRG.21649	K25228
MSTRG.21650	K23552
MSTRG.21651	K14297
MSTRG.21657	K09645
MSTRG.21667	K00799
MSTRG.21669	K01061
MSTRG.2167	K22611
MSTRG.2168	K22611
MSTRG.21687	K03190
MSTRG.21696	K07119
MSTRG.21698	K01309
MSTRG.2170	K24104
MSTRG.21707	K22390
MSTRG.21708	K22390
MSTRG.21720	K18437
MSTRG.21721	K13151
MSTRG.21724	K15105
MSTRG.21728	K02726
MSTRG.21729	K15732
MSTRG.21755	K00718
MSTRG.21768	K16759
MSTRG.21771	K02357
MSTRG.21772	K02357
MSTRG.21779	K24332
MSTRG.21781	K05755
MSTRG.21782	K15109
MSTRG.21785	K01939
MSTRG.21787	K13667
MSTRG.21788	K00413
MSTRG.21791	K17619
MSTRG.218	K09564
MSTRG.21813	K23616
MSTRG.21815	K13347
MSTRG.21818	K15279
MSTRG.21832	K12591
MSTRG.21836	K24174
MSTRG.21844	K15110
MSTRG.21846	K02950
MSTRG.21848	K09353
MSTRG.21860	K12844
MSTRG.21863	K12194
MSTRG.21874	K00232
MSTRG.21890	K08504
MSTRG.21896	K04361
MSTRG.21899	K08574
MSTRG.21904	K20222
MSTRG.2191	K06963
MSTRG.21927	K14358
MSTRG.2193	K05700
MSTRG.21930	K27918
MSTRG.21935	K24478
MSTRG.21936	K17267
MSTRG.21970	K22861
MSTRG.21975	K19681
MSTRG.21982	K00718
MSTRG.22003	K15865
MSTRG.22015	K27355
MSTRG.22029	K12737
MSTRG.2203	K20295
MSTRG.22041	K15135
MSTRG.22049	K07098
MSTRG.2205	K20295
MSTRG.22059	K22827
MSTRG.22060	K14305
MSTRG.22062	K18622
MSTRG.22065	K12898
MSTRG.22068	K12898
MSTRG.22074	K24796
MSTRG.22075	K02152
MSTRG.22076	K11089
MSTRG.22090	K20820
MSTRG.22128	K28623
MSTRG.22132	K06943
MSTRG.22134	K02542
MSTRG.22153	K13989
MSTRG.22158	K02270
MSTRG.22167	K09228
MSTRG.22170	K09267
MSTRG.22183	K07497
MSTRG.22212	K11303
MSTRG.22213	K01303
MSTRG.22214	K01303
MSTRG.22225	K07756
MSTRG.22230	K09291
MSTRG.22234	K28112
MSTRG.22236	K24971
MSTRG.22241	K12419
MSTRG.22271	K10271
MSTRG.22286	K14686
MSTRG.22291	K13984
MSTRG.223	K07903
MSTRG.2230	K10645
MSTRG.22304	K17544
MSTRG.22307	K15148
MSTRG.22316	K00665
MSTRG.22328	K15046
MSTRG.2233	K02734
MSTRG.22330	K15324
MSTRG.22331	K19365
MSTRG.22332	K19751
MSTRG.22333	K14376
MSTRG.22348	K19914
MSTRG.2235	K10436
MSTRG.22351	K21842
MSTRG.22352	K21842
MSTRG.22353	K20280
MSTRG.22354	K11419
MSTRG.22358	K00181
MSTRG.2237	K03848
MSTRG.22374	K26053
MSTRG.22384	K09228
MSTRG.22386	K00849
MSTRG.22393	K12471
MSTRG.22394	K19179
MSTRG.22399	K28146
MSTRG.22420	K17461
MSTRG.22424	K02978
MSTRG.22427	K24469
MSTRG.22431	K02264
MSTRG.22442	K23878
MSTRG.22445	K10998
MSTRG.22447	K13207
MSTRG.22452	K18668
MSTRG.22455	K24135
MSTRG.22456	K24135
MSTRG.22461	K07497
MSTRG.22464	K09228
MSTRG.22468	K14570
MSTRG.22474	K23312
MSTRG.22482	K12183
MSTRG.22485	K02503
MSTRG.22495	K10088
MSTRG.2250	K11652
MSTRG.2252	K08826
MSTRG.22521	K08867
MSTRG.2253	K28447
MSTRG.22530	K26142
MSTRG.22531	K12169
MSTRG.22536	K12169
MSTRG.22537	K17255
MSTRG.22540	K17920
MSTRG.22546	K08025
MSTRG.22555	K03954
MSTRG.22562	K23868
MSTRG.22563	K23868
MSTRG.22568	K08568
MSTRG.22570	K14459
MSTRG.22579	K22561
MSTRG.22581	K18403
MSTRG.22589	K10590
MSTRG.22604	K04498
MSTRG.22610	K00049
MSTRG.22629	K16482
MSTRG.22632	K02503
MSTRG.22640	K14689
MSTRG.22642	K17809
MSTRG.22644	K17809
MSTRG.22646	K03246
MSTRG.2265	K02832
MSTRG.22655	K10416
MSTRG.2267	K02882
MSTRG.2268	K15980
MSTRG.22696	K16459
MSTRG.22697	K23398
MSTRG.22698	K24624
MSTRG.22712	K01180
MSTRG.22722	K01890
MSTRG.22723	K14864
MSTRG.2273	K20791
MSTRG.22733	K23334
MSTRG.22736	K17302
MSTRG.22748	K21844
MSTRG.22758	K04571
MSTRG.22759	K04571
MSTRG.22760	K21625
MSTRG.22764	K22904
MSTRG.22768	K24835
MSTRG.2277	K12400
MSTRG.22772	K24720
MSTRG.22778	K25780
MSTRG.22791	K23881
MSTRG.22793	K24512
MSTRG.228	K18418
MSTRG.22800	K28754
MSTRG.22808	K16914
MSTRG.22809	K01061
MSTRG.22826	K04715
MSTRG.2283	K20029
MSTRG.22830	K01874
MSTRG.22831	K01874
MSTRG.22835	K18666
MSTRG.22840	K22790
MSTRG.22842	K25931
MSTRG.22858	K23424
MSTRG.22862	K13353
MSTRG.22863	K12192
MSTRG.22865	K17805
MSTRG.22868	K11087
MSTRG.2287	K13431
MSTRG.22891	K14607
MSTRG.22899	K24808
MSTRG.2290	K28488
MSTRG.22915	K15175
MSTRG.22927	K10356
MSTRG.22965	K18204
MSTRG.22968	K01676
MSTRG.22972	K07497
MSTRG.22975	K08267
MSTRG.22995	K03952
MSTRG.22999	K17421
MSTRG.2300	K19525
MSTRG.2300	K07512
MSTRG.23001	K27491
MSTRG.23002	K17618
MSTRG.23011	K20177
MSTRG.23037	K04658
MSTRG.23042	K04658
MSTRG.23045	K02902
MSTRG.23052	K10873
MSTRG.23054	K08683
MSTRG.23058	K17081
MSTRG.23060	K00830
MSTRG.23094	K11979
MSTRG.231	K24387
MSTRG.23112	K01915
MSTRG.23116	K09556
MSTRG.23137	K11529
MSTRG.23138	K11529
MSTRG.23141	K16498
MSTRG.23143	K13084
MSTRG.23149	K12877
MSTRG.23153	K20309
MSTRG.23155	K27570
MSTRG.23161	K02947
MSTRG.23181	K22128
MSTRG.23182	K14764
MSTRG.23183	K14764
MSTRG.23184	K22128
MSTRG.23194	K10749
MSTRG.23196	K01899
MSTRG.23196	K01902
MSTRG.23197	K25777
MSTRG.23199	K06997
MSTRG.232	K00573
MSTRG.23201	K28000
MSTRG.23202	K19873
MSTRG.23211	K17595
MSTRG.23213	K07497
MSTRG.23215	K13114
MSTRG.23216	K20304
MSTRG.23224	K03870
MSTRG.23238	K02922
MSTRG.2324	K02493
MSTRG.23241	K23115
MSTRG.2325	K14157
MSTRG.23258	K15031
MSTRG.23260	K11583
MSTRG.23268	K06867
MSTRG.2327	K03108
MSTRG.23282	K06174
MSTRG.23304	K20222
MSTRG.23311	K24054
MSTRG.23315	K01011
MSTRG.2332	K28202
MSTRG.23327	K04402
MSTRG.23328	K14801
MSTRG.2335	K00710
MSTRG.2336	K00710
MSTRG.23360	K28858
MSTRG.23364	K14820
MSTRG.23366	K14820
MSTRG.2337	K00710
MSTRG.23372	K20523
MSTRG.23376	K23600
MSTRG.23377	K06975
MSTRG.23383	K05287
MSTRG.23387	K07517
MSTRG.23388	K21626
MSTRG.23396	K02898
MSTRG.23397	K17547
MSTRG.23406	K09228
MSTRG.23420	K11404
MSTRG.23420	K06067
MSTRG.23425	K16734
MSTRG.23426	K02272
MSTRG.23434	K13144
MSTRG.23436	K13144
MSTRG.23443	K03243
MSTRG.23444	K03243
MSTRG.23454	K18703
MSTRG.23455	K15363
MSTRG.23467	K20002
MSTRG.23479	K01262
MSTRG.23486	K19983
MSTRG.23487	K19983
MSTRG.23491	K27391
MSTRG.235	K05970
MSTRG.23512	K03137
MSTRG.23529	K00710
MSTRG.23553	K18764
MSTRG.2356	K26203
MSTRG.23560	K19871
MSTRG.23565	K23896
MSTRG.23572	K13141
MSTRG.23583	K10356
MSTRG.23585	K12757
MSTRG.23587	K17266
MSTRG.23589	K16466
MSTRG.23589	K13974
MSTRG.2360	K26203
MSTRG.23622	K13119
MSTRG.23625	K17580
MSTRG.23627	K08171
MSTRG.2366	K15192
MSTRG.23661	K00948
MSTRG.23663	K04649
MSTRG.23666	K04148
MSTRG.23667	K16498
MSTRG.2367	K01775
MSTRG.23683	K15143
MSTRG.23688	K09496
MSTRG.23689	K11790
MSTRG.23693	K24081
MSTRG.23695	K13701
MSTRG.23704	K19368
MSTRG.2371	K25877
MSTRG.23711	K00718
MSTRG.23712	K27587
MSTRG.23714	K12390
MSTRG.23718	K01008
MSTRG.2373	K24083
MSTRG.2373	K06889
MSTRG.23730	K13711
MSTRG.23743	K16599
MSTRG.23746	K27310
MSTRG.23752	K23564
MSTRG.23765	K05290
MSTRG.23770	K03509
MSTRG.23788	K22137
MSTRG.23789	K22077
MSTRG.23793	K11974
MSTRG.238	K05970
MSTRG.23800	K01881
MSTRG.23811	K25876
MSTRG.23826	K16061
MSTRG.23828	K14696
MSTRG.23830	K17757
MSTRG.23831	K12831
MSTRG.23834	K14780
MSTRG.23835	K19361
MSTRG.23851	K00213
MSTRG.23852	K02332
MSTRG.23854	K20178
MSTRG.23855	K20178
MSTRG.23860	K22138
MSTRG.23869	K00318
MSTRG.2387	K01363
MSTRG.23884	K25791
MSTRG.239	K05970
MSTRG.23904	K15179
MSTRG.23911	K10630
MSTRG.23917	K15255
MSTRG.23924	K06867
MSTRG.23936	K12670
MSTRG.23942	K15377
MSTRG.2395	K18171
MSTRG.23953	K21773
MSTRG.23958	K01280
MSTRG.23962	K01807
MSTRG.23966	K06671
MSTRG.23968	K14573
MSTRG.23969	K14573
MSTRG.2397	K13917
MSTRG.23973	K26201
MSTRG.23978	K11420
MSTRG.23979	K14837
MSTRG.23982	K23113
MSTRG.23988	K23113
MSTRG.23997	K17586
MSTRG.240	K05970
MSTRG.24008	K05293
MSTRG.24009	K28773
MSTRG.2401	K02370
MSTRG.24011	K05293
MSTRG.24019	K11437
MSTRG.24036	K15272
MSTRG.24039	K17972
MSTRG.24047	K19539
MSTRG.24060	K18207
MSTRG.24076	K14309
MSTRG.24078	K14297
MSTRG.24079	K07554
MSTRG.24082	K23326
MSTRG.24088	K10308
MSTRG.24089	K20189
MSTRG.241	K05970
MSTRG.24103	K11980
MSTRG.24104	K12874
MSTRG.24106	K01285
MSTRG.24125	K17782
MSTRG.24133	K17985
MSTRG.24150	K20185
MSTRG.24152	K14294
MSTRG.24153	K04077
MSTRG.24154	K04078
MSTRG.24156	K24893
MSTRG.24158	K08825
MSTRG.24164	K13348
MSTRG.24173	K28562
MSTRG.24182	K11981
MSTRG.24187	K01581
MSTRG.24195	K23880
MSTRG.24198	K18201
MSTRG.24201	K20247
MSTRG.24210	K05906
MSTRG.24219	K16748
MSTRG.24222	K12858
MSTRG.24227	K11649
MSTRG.24232	K17776
MSTRG.24238	K08582
MSTRG.24246	K24758
MSTRG.24247	K08808
MSTRG.24254	K09699
MSTRG.24258	K00029
MSTRG.24259	K28896
MSTRG.24261	K15187
MSTRG.24263	K22868
MSTRG.24270	K11800
MSTRG.24272	K00858
MSTRG.24280	K13444
MSTRG.24281	K11433
MSTRG.24283	K10706
MSTRG.24286	K14408
MSTRG.24288	K13949
MSTRG.24298	K24173
MSTRG.24309	K07375
MSTRG.24312	K16768
MSTRG.24314	K09267
MSTRG.24318	K01179
MSTRG.24319	K01179
MSTRG.2432	K25483
MSTRG.24321	K01179
MSTRG.24322	K14291
MSTRG.24325	K14291
MSTRG.2434	K08074
MSTRG.24382	K09228
MSTRG.24383	K26437
MSTRG.24386	K13105
MSTRG.2445	K20195
MSTRG.24458	K11997
MSTRG.24464	K25166
MSTRG.24475	K20367
MSTRG.24480	K13194
MSTRG.2449	K00232
MSTRG.24493	K08220
MSTRG.24500	K00907
MSTRG.24505	K01283
MSTRG.24521	K15025
MSTRG.24522	K11363
MSTRG.24523	K05759
MSTRG.24547	K01179
MSTRG.24555	K17544
MSTRG.24556	K17544
MSTRG.2456	K08065
MSTRG.24564	K17593
MSTRG.24565	K14328
MSTRG.2457	K23388
MSTRG.24574	K10523
MSTRG.24580	K08471
MSTRG.2460	K04499
MSTRG.24600	K01887
MSTRG.24602	K12586
MSTRG.24603	K10260
MSTRG.24626	K10416
MSTRG.24628	K04487
MSTRG.24629	K27164
MSTRG.24631	K10416
MSTRG.24632	K15382
MSTRG.24634	K14827
MSTRG.24643	K05307
MSTRG.24644	K05307
MSTRG.24647	K28937
MSTRG.24656	K19027
MSTRG.24682	K17403
MSTRG.24683	K14007
MSTRG.24685	K07953
MSTRG.24706	K19619
MSTRG.24708	K19985
MSTRG.24711	K19985
MSTRG.24712	K10761
MSTRG.24720	K12872
MSTRG.24721	K06888
MSTRG.24724	K25029
MSTRG.24743	K08054
MSTRG.24747	K08770
MSTRG.24750	K28778
MSTRG.24753	K14856
MSTRG.24760	K09122
MSTRG.24762	K17606
MSTRG.24763	K17606
MSTRG.24765	K08517
MSTRG.24767	K00939
MSTRG.24767	K13800
MSTRG.24772	K19868
MSTRG.24789	K24886
MSTRG.24790	K24886
MSTRG.24807	K14306
MSTRG.24813	K25461
MSTRG.24816	K01904
MSTRG.24827	K20878
MSTRG.24846	K27103
MSTRG.24848	K27103
MSTRG.24858	K28755
MSTRG.24865	K04646
MSTRG.24877	K00963
MSTRG.24878	K00963
MSTRG.24892	K08334
MSTRG.24900	K26200
MSTRG.24902	K24996
MSTRG.24926	K11315
MSTRG.24933	K17659
MSTRG.24943	K04429
MSTRG.24945	K02540
MSTRG.24950	K23978
MSTRG.24953	K12200
MSTRG.24966	K01915
MSTRG.24968	K01754
MSTRG.24985	K13355
MSTRG.24986	K10274
MSTRG.24987	K00477
MSTRG.24994	K24973
MSTRG.24998	K13217
MSTRG.24999	K13217
MSTRG.25004	K06066
MSTRG.25010	K01192
MSTRG.25055	K17406
MSTRG.25060	K14387
MSTRG.2508	K12837
MSTRG.25082	K17079
MSTRG.25087	K03188
MSTRG.2509	K22641
MSTRG.25093	K04233
MSTRG.2510	K22641
MSTRG.25101	K25202
MSTRG.25105	K09828
MSTRG.25106	K08766
MSTRG.25110	K09828
MSTRG.25112	K28756
MSTRG.25112	K28757
MSTRG.25113	K15027
MSTRG.25114	K15027
MSTRG.25116	K09228
MSTRG.25121	K14443
MSTRG.25146	K26283
MSTRG.2515	K15112
MSTRG.25156	K10899
MSTRG.25162	K27976
MSTRG.25165	K06564
MSTRG.25166	K06564
MSTRG.25194	K03123
MSTRG.25208	K05330
MSTRG.25216	K28803
MSTRG.25219	K13761
MSTRG.25233	K05658
MSTRG.25239	K16538
MSTRG.25246	K01080
MSTRG.25247	K19678
MSTRG.25249	K13164
MSTRG.2525	K01895
MSTRG.25250	K21771
MSTRG.25262	K18622
MSTRG.25286	K28023
MSTRG.2529	K14315
MSTRG.25290	K03873
MSTRG.25295	K16342
MSTRG.25297	K13128
MSTRG.2530	K14315
MSTRG.25300	K18993
MSTRG.25305	K15449
MSTRG.25314	K26243
MSTRG.25319	K02735
MSTRG.25320	K10262
MSTRG.25321	K14001
MSTRG.25325	K21032
MSTRG.2533	K28437
MSTRG.25330	K21358
MSTRG.25338	K11854
MSTRG.2534	K03424
MSTRG.25346	K15129
MSTRG.25347	K08066
MSTRG.25351	K16449
MSTRG.25356	K22900
MSTRG.2536	K01956
MSTRG.25370	K04441
MSTRG.25385	K09624
MSTRG.25391	K26499
MSTRG.25393	K15516
MSTRG.25407	K07374
MSTRG.2541	K00609
MSTRG.25412	K00019
MSTRG.25419	K16588
MSTRG.25421	K23002
MSTRG.25422	K17427
MSTRG.25423	K23038
MSTRG.25424	K23038
MSTRG.25425	K23038
MSTRG.25432	K03540
MSTRG.2545	K28109
MSTRG.25474	K12880
MSTRG.25476	K20291
MSTRG.25477	K20291
MSTRG.25482	K14538
MSTRG.25483	K08773
MSTRG.25487	K13755
MSTRG.25505	K06670
MSTRG.25506	K00286
MSTRG.25521	K23552
MSTRG.25532	K01495
MSTRG.25532	K10606
MSTRG.25533	K01495
MSTRG.2554	K14590
MSTRG.25542	K12383
MSTRG.25543	K26413
MSTRG.25546	K06685
MSTRG.25549	K26203
MSTRG.25552	K06826
MSTRG.25563	K28458
MSTRG.25565	K19737
MSTRG.2557	K12867
MSTRG.25571	K23287
MSTRG.2558	K12867
MSTRG.25581	K27888
MSTRG.25583	K00826
MSTRG.25585	K10456
MSTRG.25600	K11275
MSTRG.25604	K20777
MSTRG.25609	K13094
MSTRG.25617	K14995
MSTRG.25618	K23504
MSTRG.25619	K09491
MSTRG.25622	K01835
MSTRG.25624	K09523
MSTRG.25629	K25795
MSTRG.25630	K25795
MSTRG.25632	K28917
MSTRG.25649	K11674
MSTRG.25670	K28432
MSTRG.25674	K13102
MSTRG.25676	K21754
MSTRG.25679	K10420
MSTRG.2568	K02930
MSTRG.25680	K25178
MSTRG.25691	K16489
MSTRG.25692	K11665
MSTRG.25694	K11665
MSTRG.25717	K12816
MSTRG.25718	K23113
MSTRG.25719	K23113
MSTRG.2572	K03066
MSTRG.25732	K17600
MSTRG.25738	K19219
MSTRG.25741	K26267
MSTRG.2576	K20193
MSTRG.25764	K12373
MSTRG.25785	K11259
MSTRG.25814	K01136
MSTRG.2582	K00819
MSTRG.25822	K02727
MSTRG.25831	K00231
MSTRG.25838	K09228
MSTRG.25839	K09228
MSTRG.25842	K26186
MSTRG.25843	K11206
MSTRG.25843	K01522
MSTRG.25844	K23331
MSTRG.25845	K11660
MSTRG.25849	K00344
MSTRG.25853	K00344
MSTRG.25857	K12382
MSTRG.25864	K28625
MSTRG.25869	K24427
MSTRG.25876	K26089
MSTRG.25898	K23314
MSTRG.25901	K08098
MSTRG.25904	K03424
MSTRG.25906	K27922
MSTRG.25907	K27922
MSTRG.2591	K20068
MSTRG.25928	K17614
MSTRG.25931	K02608
MSTRG.25935	K18047
MSTRG.25936	K28610
MSTRG.25952	K20411
MSTRG.2597	K22139
MSTRG.25975	K12165
MSTRG.25981	K01181
MSTRG.25983	K11827
MSTRG.25984	K03027
MSTRG.25991	K13128
MSTRG.26001	K19177
MSTRG.26008	K18404
MSTRG.2601	K00214
MSTRG.26011	K12736
MSTRG.2602	K18161
MSTRG.26020	K09680
MSTRG.26030	K19953
MSTRG.26033	K15075
MSTRG.26040	K25949
MSTRG.2605	K03676
MSTRG.26050	K28777
MSTRG.26057	K06688
MSTRG.26078	K19942
MSTRG.2609	K06037
MSTRG.26090	K09228
MSTRG.26096	K24485
MSTRG.26105	K06067
MSTRG.26106	K10223
MSTRG.2611	K16571
MSTRG.2613	K17262
MSTRG.26139	K03240
MSTRG.2614	K02180
MSTRG.26141	K03240
MSTRG.26142	K18170
MSTRG.26148	K01052
MSTRG.2615	K28687
MSTRG.26157	K23541
MSTRG.2616	K01836
MSTRG.2617	K05884
MSTRG.26186	K04153
MSTRG.2619	K24032
MSTRG.26194	K19952
MSTRG.26196	K19682
MSTRG.26198	K11275
MSTRG.2621	K10281
MSTRG.2622	K00804
MSTRG.26225	K00072
MSTRG.2624	K16302
MSTRG.26252	K20827
MSTRG.26256	K13102
MSTRG.26257	K28438
MSTRG.26270	K09442
MSTRG.26278	K00453
MSTRG.2628	K11538
MSTRG.26281	K11316
MSTRG.2629	K02377
MSTRG.2631	K09554
MSTRG.26326	K20368
MSTRG.26327	K19199
MSTRG.2633	K14791
MSTRG.26333	K25863
MSTRG.2634	K11765
MSTRG.2635	K17410
MSTRG.26358	K19366
MSTRG.26361	K14308
MSTRG.26362	K03939
MSTRG.26363	K17783
MSTRG.26375	K03626
MSTRG.26391	K18342
MSTRG.26392	K04567
MSTRG.2640	K19384
MSTRG.26401	K03661
MSTRG.26406	K09228
MSTRG.2641	K00019
MSTRG.2644	K09228
MSTRG.26446	K07374
MSTRG.26447	K07374
MSTRG.26448	K07374
MSTRG.26449	K07374
MSTRG.2646	K14709
MSTRG.26465	K18809
MSTRG.26466	K09216
MSTRG.2648	K13707
MSTRG.26486	K08106
MSTRG.26494	K09113
MSTRG.26507	K05749
MSTRG.26514	K00587
